Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,Season,Prev_Season,Market_Value_Home,Market_Value_Away,Strength_Rank_Based_Home,Pythagorean_Exp_Home,Avg_Goals_Scored_Home,Home_Dependency_Home,Strength_Rank_Based_Away,Pythagorean_Exp_Away,Avg_Goals_Scored_Away,Home_Dependency_Away,Target,Log_Market_Value_Home,Log_Market_Value_Away
F1,05/02/2020,20:00,St Etienne,Marseille,0.0,2.0,A,0.0,1.0,A,11.0,5.0,3.0,3.0,6.0,2.0,8.0,11.0,2.0,4.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.8095238095238095,0.6743510267338241,1.5526315789473684,0.6212121212121212,0.7619047619047619,0.5710659898477157,1.5789473684210529,0.6065573770491803,0.0,2.3978952727983707,2.3978952727983707
F1,07/02/2020,19:45,Angers,Lille,0.0,2.0,A,0.0,1.0,A,9.0,12.0,1.0,4.0,6.0,2.0,10.0,15.0,4.0,3.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.3809523809523809,0.4463915148720314,1.1578947368421053,0.5217391304347826,0.9047619047619048,0.8093821109749694,1.7894736842105263,0.5733333333333334,0.0,2.3978952727983707,2.3978952727983707
F1,08/02/2020,16:30,Marseille,Toulouse,1.0,0.0,H,0.0,0.0,D,12.0,10.0,3.0,3.0,5.0,5.0,6.0,8.0,1.0,2.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.7619047619047619,0.5710659898477157,1.5789473684210529,0.6065573770491803,0.2380952380952381,0.2738042020563254,0.9210526315789472,0.5526315789473685,1.0,2.3978952727983707,2.3978952727983707
F1,08/02/2020,19:00,Amiens,Monaco,1.0,2.0,A,1.0,0.0,H,8.0,12.0,1.0,6.0,3.0,9.0,14.0,17.0,1.0,3.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.2857142857142857,0.2622100954979536,0.8157894736842105,0.6842105263157895,0.1904761904761904,0.3076923076923077,1.0,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,08/02/2020,19:00,Dijon,Nantes,3.0,3.0,D,2.0,2.0,D,17.0,8.0,4.0,2.0,9.0,4.0,8.0,11.0,2.0,2.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.1428571428571429,0.210699408024556,0.8157894736842105,0.6470588235294118,0.4285714285714286,0.5,1.263157894736842,0.6458333333333334,0.5,2.3978952727983707,2.3978952727983707
F1,08/02/2020,19:00,Metz,Bordeaux,1.0,2.0,A,1.0,0.0,H,11.0,15.0,4.0,5.0,5.0,13.0,5.0,11.0,2.0,2.0,1.0,0.0,2019-2020,2018-2019,10.0,10.0,0.05,0.3,0.8,0.5,0.3333333333333333,0.3958904109589041,0.8947368421052632,0.6585365853658537,0.0,2.3978952727983707,2.3978952727983707
F1,08/02/2020,19:00,Nice,Nimes,1.0,3.0,A,1.0,1.0,D,6.0,10.0,3.0,5.0,1.0,7.0,8.0,13.0,2.0,4.0,1.0,0.0,2019-2020,2018-2019,10.0,10.0,0.6666666666666667,0.4235294117647059,0.7894736842105263,0.6071428571428571,0.5714285714285714,0.4913050052926054,1.5,0.6037735849056604,0.0,2.3978952727983707,2.3978952727983707
F1,08/02/2020,19:00,Rennes,Brest,0.0,0.0,D,0.0,0.0,D,17.0,8.0,2.0,3.0,6.0,0.0,7.0,14.0,2.0,4.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.5238095238095238,0.5280153604468494,1.4473684210526316,0.5961538461538461,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,09/02/2020,14:00,Montpellier,St Etienne,1.0,0.0,H,1.0,0.0,H,8.0,17.0,3.0,5.0,3.0,6.0,16.0,15.0,1.0,3.0,1.0,0.0,2019-2020,2018-2019,10.0,10.0,0.7142857142857143,0.6142575989503608,1.394736842105263,0.5423728813559322,0.8095238095238095,0.6743510267338241,1.5526315789473684,0.6212121212121212,1.0,2.3978952727983707,2.3978952727983707
F1,09/02/2020,16:00,Strasbourg,Reims,3.0,0.0,H,0.0,0.0,D,12.0,5.0,5.0,0.0,9.0,8.0,13.0,12.0,1.0,2.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.4761904761904761,0.5935074100211715,1.5263157894736843,0.5306122448979592,0.6190476190476191,0.4630136986301369,1.0263157894736843,0.5636363636363636,1.0,2.3978952727983707,2.3978952727983707
F1,09/02/2020,20:00,Paris SG,Lyon,4.0,2.0,H,2.0,0.0,H,16.0,7.0,5.0,2.0,6.0,3.0,11.0,14.0,1.0,2.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.9523809523809524,0.9,2.763157894736842,0.5824175824175825,0.8571428571428572,0.6892671261780842,1.8421052631578947,0.5555555555555556,1.0,2.3978952727983707,2.3978952727983707
F1,14/02/2020,19:45,Monaco,Montpellier,1.0,0.0,H,0.0,0.0,D,16.0,13.0,2.0,2.0,2.0,4.0,13.0,8.0,1.0,2.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.1904761904761904,0.3076923076923077,1.0,0.5,0.7142857142857143,0.6142575989503608,1.394736842105263,0.5423728813559322,1.0,2.3978952727983707,2.3978952727983707
F1,15/02/2020,16:30,Amiens,Paris SG,4.0,4.0,D,3.0,1.0,H,11.0,15.0,5.0,10.0,2.0,6.0,21.0,10.0,3.0,2.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.2857142857142857,0.2622100954979536,0.8157894736842105,0.6842105263157895,0.9523809523809524,0.9,2.763157894736842,0.5824175824175825,0.5,2.3978952727983707,2.3978952727983707
F1,15/02/2020,19:00,Bordeaux,Dijon,2.0,2.0,D,1.0,1.0,D,11.0,6.0,2.0,3.0,13.0,1.0,12.0,10.0,1.0,1.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.3333333333333333,0.3958904109589041,0.8947368421052632,0.6585365853658537,0.1428571428571429,0.210699408024556,0.8157894736842105,0.6470588235294118,0.5,2.3978952727983707,2.3978952727983707
F1,15/02/2020,19:00,Nantes,Metz,0.0,0.0,D,0.0,0.0,D,18.0,7.0,7.0,2.0,11.0,6.0,14.0,11.0,0.0,1.0,0.0,1.0,2019-2020,2018-2019,10.0,10.0,0.4285714285714286,0.5,1.263157894736842,0.6458333333333334,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,15/02/2020,19:00,Nimes,Angers,1.0,0.0,H,0.0,0.0,D,11.0,10.0,2.0,0.0,7.0,5.0,7.0,16.0,1.0,2.0,0.0,1.0,2019-2020,2018-2019,10.0,10.0,0.5714285714285714,0.4913050052926054,1.5,0.6037735849056604,0.3809523809523809,0.4463915148720314,1.1578947368421053,0.5217391304347826,1.0,2.3978952727983707,2.3978952727983707
F1,15/02/2020,19:00,Toulouse,Nice,0.0,2.0,A,0.0,1.0,A,19.0,14.0,5.0,4.0,7.0,5.0,14.0,9.0,2.0,0.0,2.0,0.0,2019-2020,2018-2019,10.0,10.0,0.2380952380952381,0.2738042020563254,0.9210526315789472,0.5526315789473685,0.6666666666666667,0.4235294117647059,0.7894736842105263,0.6071428571428571,0.0,2.3978952727983707,2.3978952727983707
F1,16/02/2020,14:00,Lyon,Strasbourg,1.0,1.0,D,1.0,1.0,D,5.0,7.0,2.0,1.0,3.0,2.0,17.0,14.0,3.0,1.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.8571428571428572,0.6892671261780842,1.8421052631578947,0.5555555555555556,0.4761904761904761,0.5935074100211715,1.5263157894736843,0.5306122448979592,0.5,2.3978952727983707,2.3978952727983707
F1,16/02/2020,16:00,Brest,St Etienne,3.0,2.0,H,3.0,0.0,H,10.0,11.0,3.0,4.0,0.0,5.0,11.0,11.0,2.0,3.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.05,0.3,0.8,0.5,0.8095238095238095,0.6743510267338241,1.5526315789473684,0.6212121212121212,1.0,2.3978952727983707,2.3978952727983707
F1,16/02/2020,16:00,Reims,Rennes,1.0,0.0,H,0.0,0.0,D,11.0,4.0,3.0,2.0,7.0,2.0,14.0,17.0,1.0,1.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.6190476190476191,0.4630136986301369,1.0263157894736843,0.5636363636363636,0.5238095238095238,0.5280153604468494,1.4473684210526316,0.5961538461538461,1.0,2.3978952727983707,2.3978952727983707
F1,16/02/2020,20:00,Lille,Marseille,1.0,2.0,A,0.0,0.0,D,13.0,5.0,3.0,2.0,4.0,5.0,16.0,12.0,0.0,5.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.9047619047619048,0.8093821109749694,1.7894736842105263,0.5733333333333334,0.7619047619047619,0.5710659898477157,1.5789473684210529,0.6065573770491803,0.0,2.3978952727983707,2.3978952727983707
F1,21/02/2020,18:00,Nice,Brest,2.0,2.0,D,2.0,1.0,H,19.0,9.0,6.0,3.0,9.0,3.0,7.0,4.0,3.0,0.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.6666666666666667,0.4235294117647059,0.7894736842105263,0.6071428571428571,0.05,0.3,0.8,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,21/02/2020,19:45,Metz,Lyon,0.0,2.0,A,0.0,1.0,A,7.0,12.0,0.0,6.0,5.0,4.0,8.0,14.0,2.0,1.0,1.0,0.0,2019-2020,2018-2019,10.0,10.0,0.05,0.3,0.8,0.5,0.8571428571428572,0.6892671261780842,1.8421052631578947,0.5555555555555556,0.0,2.3978952727983707,2.3978952727983707
F1,22/02/2020,16:30,Marseille,Nantes,1.0,3.0,A,1.0,1.0,D,16.0,8.0,5.0,4.0,4.0,1.0,15.0,17.0,1.0,3.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.7619047619047619,0.5710659898477157,1.5789473684210529,0.6065573770491803,0.4285714285714286,0.5,1.263157894736842,0.6458333333333334,0.0,2.3978952727983707,2.3978952727983707
F1,22/02/2020,19:00,Angers,Montpellier,1.0,0.0,H,0.0,0.0,D,12.0,10.0,8.0,2.0,6.0,8.0,16.0,16.0,4.0,2.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.3809523809523809,0.4463915148720314,1.1578947368421053,0.5217391304347826,0.7142857142857143,0.6142575989503608,1.394736842105263,0.5423728813559322,1.0,2.3978952727983707,2.3978952727983707
F1,22/02/2020,19:00,Dijon,Monaco,1.0,1.0,D,0.0,0.0,D,12.0,17.0,2.0,6.0,2.0,3.0,16.0,13.0,2.0,0.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.1428571428571429,0.210699408024556,0.8157894736842105,0.6470588235294118,0.1904761904761904,0.3076923076923077,1.0,0.5,0.5,2.3978952727983707,2.3978952727983707
F1,22/02/2020,19:00,Lille,Toulouse,3.0,0.0,H,2.0,0.0,H,18.0,7.0,9.0,1.0,5.0,0.0,12.0,20.0,1.0,3.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.9047619047619048,0.8093821109749694,1.7894736842105263,0.5733333333333334,0.2380952380952381,0.2738042020563254,0.9210526315789472,0.5526315789473685,1.0,2.3978952727983707,2.3978952727983707
F1,22/02/2020,19:00,Strasbourg,Amiens,0.0,0.0,D,0.0,0.0,D,15.0,3.0,3.0,1.0,5.0,5.0,18.0,23.0,2.0,6.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.4761904761904761,0.5935074100211715,1.5263157894736843,0.5306122448979592,0.2857142857142857,0.2622100954979536,0.8157894736842105,0.6842105263157895,0.5,2.3978952727983707,2.3978952727983707
F1,23/02/2020,14:00,St Etienne,Reims,1.0,1.0,D,0.0,0.0,D,7.0,12.0,4.0,2.0,8.0,6.0,14.0,5.0,1.0,1.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.8095238095238095,0.6743510267338241,1.5526315789473684,0.6212121212121212,0.6190476190476191,0.4630136986301369,1.0263157894736843,0.5636363636363636,0.5,2.3978952727983707,2.3978952727983707
F1,23/02/2020,16:00,Rennes,Nimes,2.0,1.0,H,1.0,1.0,D,26.0,9.0,8.0,2.0,10.0,1.0,11.0,5.0,0.0,1.0,0.0,1.0,2019-2020,2018-2019,10.0,10.0,0.5238095238095238,0.5280153604468494,1.4473684210526316,0.5961538461538461,0.5714285714285714,0.4913050052926054,1.5,0.6037735849056604,1.0,2.3978952727983707,2.3978952727983707
F1,23/02/2020,20:00,Paris SG,Bordeaux,4.0,3.0,H,2.0,2.0,D,23.0,12.0,9.0,7.0,10.0,7.0,13.0,15.0,5.0,2.0,1.0,0.0,2019-2020,2018-2019,10.0,10.0,0.9523809523809524,0.9,2.763157894736842,0.5824175824175825,0.3333333333333333,0.3958904109589041,0.8947368421052632,0.6585365853658537,1.0,2.3978952727983707,2.3978952727983707
F1,28/02/2020,19:45,Nimes,Marseille,2.0,3.0,A,1.0,2.0,A,16.0,13.0,6.0,4.0,8.0,9.0,15.0,14.0,4.0,3.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.5714285714285714,0.4913050052926054,1.5,0.6037735849056604,0.7619047619047619,0.5710659898477157,1.5789473684210529,0.6065573770491803,0.0,2.3978952727983707,2.3978952727983707
F1,29/02/2020,16:30,Paris SG,Dijon,4.0,0.0,H,1.0,0.0,H,23.0,9.0,11.0,3.0,8.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.9523809523809524,0.9,2.763157894736842,0.5824175824175825,0.1428571428571429,0.210699408024556,0.8157894736842105,0.6470588235294118,1.0,2.3978952727983707,2.3978952727983707
F1,29/02/2020,19:00,Amiens,Metz,0.0,1.0,A,0.0,1.0,A,12.0,13.0,5.0,6.0,6.0,3.0,17.0,10.0,2.0,1.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.2857142857142857,0.2622100954979536,0.8157894736842105,0.6842105263157895,0.05,0.3,0.8,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,29/02/2020,19:00,Brest,Angers,0.0,1.0,A,0.0,1.0,A,16.0,6.0,4.0,2.0,12.0,0.0,12.0,9.0,3.0,1.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.05,0.3,0.8,0.5,0.3809523809523809,0.4463915148720314,1.1578947368421053,0.5217391304347826,0.0,2.3978952727983707,2.3978952727983707
F1,29/02/2020,19:00,Monaco,Reims,1.0,1.0,D,1.0,0.0,H,19.0,16.0,7.0,8.0,3.0,2.0,20.0,13.0,2.0,3.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.1904761904761904,0.3076923076923077,1.0,0.5,0.6190476190476191,0.4630136986301369,1.0263157894736843,0.5636363636363636,0.5,2.3978952727983707,2.3978952727983707
F1,29/02/2020,19:00,Montpellier,Strasbourg,3.0,0.0,H,0.0,0.0,D,23.0,15.0,11.0,7.0,5.0,7.0,8.0,15.0,1.0,2.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.7142857142857143,0.6142575989503608,1.394736842105263,0.5423728813559322,0.4761904761904761,0.5935074100211715,1.5263157894736843,0.5306122448979592,1.0,2.3978952727983707,2.3978952727983707
F1,29/02/2020,19:00,Toulouse,Rennes,0.0,2.0,A,0.0,1.0,A,15.0,11.0,2.0,4.0,9.0,3.0,13.0,12.0,3.0,1.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.2380952380952381,0.2738042020563254,0.9210526315789472,0.5526315789473685,0.5238095238095238,0.5280153604468494,1.4473684210526316,0.5961538461538461,0.0,2.3978952727983707,2.3978952727983707
F1,01/03/2020,14:00,Nantes,Lille,0.0,1.0,A,0.0,0.0,D,6.0,15.0,3.0,5.0,3.0,12.0,13.0,13.0,4.0,3.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.4285714285714286,0.5,1.263157894736842,0.6458333333333334,0.9047619047619048,0.8093821109749694,1.7894736842105263,0.5733333333333334,0.0,2.3978952727983707,2.3978952727983707
F1,01/03/2020,16:00,Bordeaux,Nice,1.0,1.0,D,1.0,0.0,H,12.0,9.0,4.0,4.0,10.0,3.0,19.0,12.0,3.0,3.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.3333333333333333,0.3958904109589041,0.8947368421052632,0.6585365853658537,0.6666666666666667,0.4235294117647059,0.7894736842105263,0.6071428571428571,0.5,2.3978952727983707,2.3978952727983707
F1,01/03/2020,20:00,Lyon,St Etienne,2.0,0.0,H,1.0,0.0,H,16.0,8.0,9.0,4.0,5.0,4.0,14.0,14.0,4.0,4.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.8571428571428572,0.6892671261780842,1.8421052631578947,0.5555555555555556,0.8095238095238095,0.6743510267338241,1.5526315789473684,0.6212121212121212,1.0,2.3978952727983707,2.3978952727983707
F1,06/03/2020,20:00,Marseille,Amiens,2.0,2.0,D,1.0,0.0,H,13.0,12.0,6.0,3.0,4.0,4.0,13.0,17.0,2.0,2.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.7619047619047619,0.5710659898477157,1.5789473684210529,0.6065573770491803,0.2857142857142857,0.2622100954979536,0.8157894736842105,0.6842105263157895,0.5,2.3978952727983707,2.3978952727983707
F1,07/03/2020,19:00,Angers,Nantes,2.0,0.0,H,0.0,0.0,D,7.0,15.0,3.0,4.0,4.0,6.0,9.0,6.0,0.0,3.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.3809523809523809,0.4463915148720314,1.1578947368421053,0.5217391304347826,0.4285714285714286,0.5,1.263157894736842,0.6458333333333334,1.0,2.3978952727983707,2.3978952727983707
F1,07/03/2020,19:00,Dijon,Toulouse,2.0,1.0,H,1.0,1.0,D,15.0,6.0,3.0,2.0,5.0,1.0,14.0,17.0,2.0,2.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.1428571428571429,0.210699408024556,0.8157894736842105,0.6470588235294118,0.2380952380952381,0.2738042020563254,0.9210526315789472,0.5526315789473685,1.0,2.3978952727983707,2.3978952727983707
F1,07/03/2020,19:00,Metz,Nimes,2.0,1.0,H,1.0,0.0,H,14.0,16.0,5.0,7.0,8.0,6.0,9.0,11.0,0.0,0.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.05,0.3,0.8,0.5,0.5714285714285714,0.4913050052926054,1.5,0.6037735849056604,1.0,2.3978952727983707,2.3978952727983707
F1,07/03/2020,19:00,Nice,Monaco,2.0,1.0,H,0.0,1.0,A,12.0,14.0,5.0,4.0,6.0,3.0,11.0,15.0,1.0,4.0,0.0,1.0,2019-2020,2018-2019,10.0,10.0,0.6666666666666667,0.4235294117647059,0.7894736842105263,0.6071428571428571,0.1904761904761904,0.3076923076923077,1.0,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,07/03/2020,19:00,Reims,Brest,1.0,0.0,H,1.0,0.0,H,12.0,12.0,3.0,4.0,5.0,5.0,7.0,13.0,3.0,2.0,1.0,0.0,2019-2020,2018-2019,10.0,10.0,0.6190476190476191,0.4630136986301369,1.0263157894736843,0.5636363636363636,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,08/03/2020,14:00,St Etienne,Bordeaux,1.0,1.0,D,0.0,0.0,D,11.0,9.0,4.0,2.0,7.0,4.0,14.0,16.0,4.0,3.0,1.0,0.0,2019-2020,2018-2019,10.0,10.0,0.8095238095238095,0.6743510267338241,1.5526315789473684,0.6212121212121212,0.3333333333333333,0.3958904109589041,0.8947368421052632,0.6585365853658537,0.5,2.3978952727983707,2.3978952727983707
F1,08/03/2020,16:00,Rennes,Montpellier,5.0,0.0,H,2.0,0.0,H,16.0,11.0,9.0,1.0,2.0,7.0,9.0,10.0,2.0,3.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.5238095238095238,0.5280153604468494,1.4473684210526316,0.5961538461538461,0.7142857142857143,0.6142575989503608,1.394736842105263,0.5423728813559322,1.0,2.3978952727983707,2.3978952727983707
F1,08/03/2020,20:00,Lille,Lyon,1.0,0.0,H,1.0,0.0,H,13.0,9.0,3.0,2.0,4.0,3.0,20.0,13.0,1.0,3.0,0.0,0.0,2019-2020,2018-2019,10.0,10.0,0.9047619047619048,0.8093821109749694,1.7894736842105263,0.5733333333333334,0.8571428571428572,0.6892671261780842,1.8421052631578947,0.5555555555555556,1.0,2.3978952727983707,2.3978952727983707
F1,21/08/2020,18:00,Bordeaux,Nantes,0.0,0.0,D,0.0,0.0,D,5.0,6.0,1.0,1.0,2.0,3.0,10.0,15.0,2.0,3.0,1.0,0.0,2020-2021,2019-2020,10.0,10.0,0.4285714285714286,0.5805515239477503,1.4285714285714286,0.4594594594594595,0.3809523809523809,0.4492836676217765,1.0,0.5405405405405406,0.5,2.3978952727983707,2.3978952727983707
F1,22/08/2020,16:00,Dijon,Angers,0.0,1.0,A,0.0,1.0,A,9.0,12.0,1.0,4.0,3.0,9.0,15.0,8.0,0.0,0.0,0.0,0.0,2020-2021,2019-2020,10.0,10.0,0.2380952380952381,0.3474737845567207,0.9642857142857144,0.8,0.5238095238095238,0.4185798184730379,1.0,0.6923076923076923,0.0,2.3978952727983707,2.3978952727983707
F1,22/08/2020,20:00,Lille,Rennes,1.0,1.0,D,1.0,0.0,H,5.0,16.0,1.0,3.0,4.0,2.0,12.0,16.0,0.0,1.0,1.0,1.0,2020-2021,2019-2020,10.0,10.0,0.8095238095238095,0.6269191402251791,1.25,0.7142857142857143,0.8571428571428572,0.7148514851485148,1.3571428571428572,0.58,0.5,2.3978952727983707,2.3978952727983707
F1,23/08/2020,12:00,Monaco,Reims,2.0,2.0,D,1.0,2.0,A,22.0,9.0,5.0,3.0,8.0,1.0,8.0,14.0,1.0,3.0,0.0,0.0,2020-2021,2019-2020,10.0,10.0,0.6190476190476191,0.5,1.5714285714285714,0.65,0.7142857142857143,0.6051924798567592,0.9285714285714286,0.5365853658536586,0.5,2.3978952727983707,2.3978952727983707
F1,23/08/2020,14:00,Lorient,Strasbourg,3.0,1.0,H,0.0,1.0,A,10.0,7.0,7.0,1.0,6.0,1.0,17.0,10.0,3.0,2.0,0.0,0.0,2020-2021,2019-2020,10.0,10.0,0.05,0.3,0.8,0.5,0.4761904761904761,0.5,1.1851851851851851,0.631578947368421,1.0,2.3978952727983707,2.3978952727983707
F1,23/08/2020,14:00,Nimes,Brest,4.0,0.0,H,2.0,0.0,H,12.0,10.0,5.0,3.0,4.0,4.0,14.0,17.0,2.0,3.0,0.0,1.0,2020-2021,2019-2020,10.0,10.0,0.1428571428571429,0.302844796543032,1.0357142857142858,0.7407407407407407,0.3333333333333333,0.4578217821782178,1.2142857142857142,0.7058823529411765,1.0,2.3978952727983707,2.3978952727983707
F1,23/08/2020,16:00,Nice,Lens,2.0,1.0,H,1.0,1.0,D,4.0,17.0,2.0,4.0,1.0,7.0,17.0,18.0,2.0,3.0,0.0,0.0,2020-2021,2019-2020,10.0,10.0,0.7619047619047619,0.53792,1.4642857142857142,0.6829268292682927,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,28/08/2020,20:00,Lyon,Dijon,4.0,1.0,H,3.0,1.0,H,27.0,6.0,12.0,2.0,13.0,2.0,12.0,7.0,3.0,3.0,0.0,0.0,2020-2021,2019-2020,10.0,10.0,0.6666666666666667,0.7075812274368231,1.5,0.475,0.2380952380952381,0.3474737845567207,0.9642857142857144,0.8,1.0,2.3978952727983707,2.3978952727983707
F1,29/08/2020,16:00,Rennes,Montpellier,2.0,1.0,H,1.0,0.0,H,16.0,11.0,7.0,3.0,2.0,1.0,18.0,16.0,3.0,2.0,1.0,1.0,2020-2021,2019-2020,10.0,10.0,0.8571428571428572,0.7148514851485148,1.3571428571428572,0.58,0.5714285714285714,0.5144897102057959,1.25,0.8,1.0,2.3978952727983707,2.3978952727983707
F1,29/08/2020,20:00,Strasbourg,Nice,0.0,2.0,A,0.0,1.0,A,6.0,3.0,0.0,2.0,3.0,1.0,14.0,11.0,2.0,6.0,0.0,0.0,2020-2021,2019-2020,10.0,10.0,0.4761904761904761,0.5,1.1851851851851851,0.631578947368421,0.7619047619047619,0.53792,1.4642857142857142,0.6829268292682927,0.0,2.3978952727983707,2.3978952727983707
F1,30/08/2020,12:00,Reims,Lille,0.0,1.0,A,0.0,1.0,A,4.0,10.0,0.0,3.0,1.0,2.0,20.0,11.0,4.0,1.0,0.0,0.0,2020-2021,2019-2020,10.0,10.0,0.7142857142857143,0.6051924798567592,0.9285714285714286,0.5365853658536586,0.8095238095238095,0.6269191402251791,1.25,0.7142857142857143,0.0,2.3978952727983707,2.3978952727983707
F1,30/08/2020,14:00,Angers,Bordeaux,0.0,2.0,A,0.0,2.0,A,12.0,7.0,2.0,7.0,5.0,7.0,12.0,19.0,1.0,3.0,0.0,0.0,2020-2021,2019-2020,10.0,10.0,0.5238095238095238,0.4185798184730379,1.0,0.6923076923076923,0.4285714285714286,0.5805515239477503,1.4285714285714286,0.4594594594594595,0.0,2.3978952727983707,2.3978952727983707
F1,30/08/2020,14:00,Metz,Monaco,0.0,1.0,A,0.0,1.0,A,14.0,3.0,4.0,2.0,10.0,1.0,14.0,20.0,0.0,5.0,0.0,1.0,2020-2021,2019-2020,10.0,10.0,0.2857142857142857,0.3730808597748208,0.9642857142857144,0.5588235294117647,0.6190476190476191,0.5,1.5714285714285714,0.65,0.0,2.3978952727983707,2.3978952727983707
F1,30/08/2020,14:00,Nantes,Nimes,2.0,1.0,H,2.0,0.0,H,8.0,17.0,5.0,9.0,4.0,8.0,16.0,9.0,3.0,2.0,2.0,0.0,2020-2021,2019-2020,10.0,10.0,0.3809523809523809,0.4492836676217765,1.0,0.5405405405405406,0.1428571428571429,0.302844796543032,1.0357142857142858,0.7407407407407407,1.0,2.3978952727983707,2.3978952727983707
F1,30/08/2020,14:00,St Etienne,Lorient,2.0,0.0,H,1.0,0.0,H,13.0,6.0,5.0,1.0,2.0,5.0,14.0,23.0,2.0,1.0,0.0,0.0,2020-2021,2019-2020,10.0,10.0,0.1904761904761904,0.293440334961619,1.0357142857142858,0.6,0.05,0.3,0.8,0.5,1.0,2.3978952727983707,2.3978952727983707
F1,30/08/2020,20:00,Brest,Marseille,2.0,3.0,A,1.0,2.0,A,19.0,7.0,4.0,4.0,10.0,2.0,17.0,13.0,2.0,4.0,0.0,0.0,2020-2021,2019-2020,10.0,10.0,0.3333333333333333,0.4578217821782178,1.2142857142857142,0.7058823529411765,0.9047619047619048,0.6665344964314036,1.4642857142857142,0.5,0.0,2.3978952727983707,2.3978952727983707
F1,10/09/2020,20:00,Lens,Paris SG,1.0,0.0,H,0.0,0.0,D,7.0,8.0,3.0,1.0,4.0,2.0,21.0,10.0,2.0,2.0,0.0,0.0,2020-2021,2019-2020,10.0,10.0,0.05,0.3,0.8,0.5,0.9523809523809524,0.90711175616836,2.7777777777777777,0.5441176470588235,1.0,2.3978952727983707,2.3978952727983707
F1,11/09/2020,20:00,Bordeaux,Lyon,0.0,0.0,D,0.0,0.0,D,5.0,20.0,0.0,3.0,4.0,5.0,12.0,19.0,2.0,3.0,0.0,0.0,2020-2021,2019-2020,10.0,10.0,0.4285714285714286,0.5805515239477503,1.4285714285714286,0.4594594594594595,0.6666666666666667,0.7075812274368231,1.5,0.475,0.5,2.3978952727983707,2.3978952727983707
F1,12/09/2020,16:00,Montpellier,Nice,3.0,1.0,H,1.0,0.0,H,20.0,9.0,13.0,1.0,8.0,9.0,17.0,16.0,0.0,2.0,0.0,0.0,2020-2021,2019-2020,10.0,10.0,0.5714285714285714,0.5144897102057959,1.25,0.8,0.7619047619047619,0.53792,1.4642857142857142,0.6829268292682927,1.0,2.3978952727983707,2.3978952727983707
